feature,coef,clean_feature
word_tfidf__andre,0.05999037514178522,word: andre
word_tfidf__andrea,0.07313540726535159,word: andrea
word_tfidf__andreas,-0.057766168793230745,word: andreas
word_tfidf__andrew,0.13321259601378527,word: andrew
word_tfidf__andrews,-0.04097864784053177,word: andrews
word_tfidf__andthe,0.024329692702351698,word: andthe
word_tfidf__andy,0.09639473851352467,word: andy
word_tfidf__angel,-0.04347378535342209,word: angel
word_tfidf__angela,0.1373584444271421,word: angela
word_tfidf__angeles,0.019055392847431806,word: angeles
word_tfidf__angelo,-0.09587284585754306,word: angelo
word_tfidf__angels,-0.09620425428022644,word: angels
word_tfidf__anger,-0.01504709858494828,word: anger
word_tfidf__angie,-0.07878303202463315,word: angie
word_tfidf__angle,-0.06616706013250516,word: angle
word_tfidf__angle int,-0.12324815812974595,word: angle int
word_tfidf__angle pov,-0.06119518082835511,word: angle pov
word_tfidf__angle shot,-0.09448546570756938,word: angle shot
word_tfidf__angleon,-0.022515066619922676,word: angleon
word_tfidf__angles,0.15423995665571663,word: angles
word_tfidf__angrily,-0.013245378379004025,word: angrily
word_tfidf__angry,-0.06884272050092716,word: angry
word_tfidf__anguish,0.03710958545642231,word: anguish
word_tfidf__anguished,-0.0008742742689012843,word: anguished
word_tfidf__angus,-0.03987674443498324,word: angus
word_tfidf__animal,-0.1155345889471473,word: animal
word_tfidf__animals,0.052892232285921825,word: animals
word_tfidf__animated,-0.011044065774205664,word: animated
word_tfidf__anita,0.12001527409472977,word: anita
word_tfidf__ankle,-0.13439171900149757,word: ankle
word_tfidf__ankles,-0.06494502649268968,word: ankles
word_tfidf__ann,0.1087261959636043,word: ann
word_tfidf__anna,0.13563940347530512,word: anna
word_tfidf__anne,0.06854510168065317,word: anne
word_tfidf__anne marie,-0.049017386580419285,word: anne marie
word_tfidf__annie,0.07881435693600246,word: annie
word_tfidf__anniversary,-0.00829598890733111,word: anniversary
word_tfidf__announcement,0.0814416030784208,word: announcement
word_tfidf__announcer,0.17994144721629934,word: announcer
word_tfidf__announces,0.04144203262685179,word: announces
word_tfidf__announcing,0.04769280132304674,word: announcing
word_tfidf__annoyed,0.01303566361369092,word: annoyed
word_tfidf__annoying,-0.044257537483028776,word: annoying
word_tfidf__anonymous,0.08441287814806533,word: anonymous
word_tfidf__answer question,0.06503375441984328,word: answer question
word_tfidf__answered,-0.014211765527970458,word: answered
word_tfidf__answering,-0.0692415783215671,word: answering
word_tfidf__answering machine,-0.08606500459903832,word: answering machine
word_tfidf__answers,0.03713009043599097,word: answers
word_tfidf__ant,-0.06209951010250966,word: ant
word_tfidf__antenna,0.08398939755941882,word: antenna
word_tfidf__anteroom,0.029919857483409838,word: anteroom
word_tfidf__anthony,-0.09351151134153463,word: anthony
word_tfidf__anti,-0.06029153037873662,word: anti
word_tfidf__anticipation,-0.026697294396499215,word: anticipation
word_tfidf__antique,-0.11148584898794134,word: antique
word_tfidf__anton,0.006965022647209572,word: anton
word_tfidf__ants,-0.10415118976622763,word: ants
word_tfidf__anxiety,0.1367819238057783,word: anxiety
word_tfidf__anxious,0.060017890085224214,word: anxious
word_tfidf__anxiously,-0.0214670534496518,word: anxiously
word_tfidf__anybody,0.09792840063357164,word: anybody
word_tfidf__anymore,-0.12179725624074265,word: anymore
word_tfidf__anytime,-0.03590557534413694,word: anytime
word_tfidf__apart,-0.0798195460186037,word: apart
word_tfidf__apartment,0.17220890139460016,word: apartment
word_tfidf__apartment bedroom,-0.03867356564862691,word: apartment bedroom
word_tfidf__apartment building,-0.004196164177431936,word: apartment building
word_tfidf__apartment day,0.07386986701696759,word: apartment day
word_tfidf__apartment door,-0.025705090300317753,word: apartment door
word_tfidf__apartment living,-0.09727897156353346,word: apartment living
word_tfidf__apartment night,-0.02077266745858888,word: apartment night
word_tfidf__apartments,0.09831684705288847,word: apartments
word_tfidf__ape,-0.01863205140358586,word: ape
word_tfidf__apes,0.03921454144914479,word: apes
word_tfidf__apollo,0.11692246309473057,word: apollo
word_tfidf__apologize,-0.034860073843129724,word: apologize
word_tfidf__apology,-0.056487857841522986,word: apology
word_tfidf__appalled,-0.04847028439462232,word: appalled
word_tfidf__apparatus,-0.036568990759179056,word: apparatus
word_tfidf__apparent,-0.004122233667622049,word: apparent
word_tfidf__apparently,-0.020410126813906648,word: apparently
word_tfidf__appeal,0.02494845081133953,word: appeal
word_tfidf__appear,-0.006167511006058061,word: appear
word_tfidf__appearance,-0.04546234804062216,word: appearance
word_tfidf__appeared,0.055387749466993826,word: appeared
word_tfidf__appearing,-0.021624026206524805,word: appearing
word_tfidf__appears,-0.046135647968162816,word: appears
word_tfidf__appears doorway,-0.025944956434800028,word: appears doorway
word_tfidf__appears screen,-0.07100042516227827,word: appears screen
word_tfidf__applaud,-0.11051264807665917,word: applaud
word_tfidf__applauding,0.001489213381694461,word: applauding
word_tfidf__applauds,-0.12074333674704939,word: applauds
word_tfidf__applause,0.011233492238102997,word: applause
word_tfidf__apple,-0.009343925796383218,word: apple
word_tfidf__apples,0.007570009339231238,word: apples
word_tfidf__application,0.06919602175730526,word: application
word_tfidf__applies,0.01967633079619396,word: applies
word_tfidf__apply,-0.008761360467808881,word: apply
word_tfidf__applying,0.01545822934554352,word: applying
word_tfidf__appointed,0.048575950581756525,word: appointed
word_tfidf__appointment,0.05798707246605307,word: appointment
word_tfidf__appreciate,0.005318428187320746,word: appreciate
word_tfidf__apprehensive,0.09453967945667488,word: apprehensive
word_tfidf__approach,0.02193267983535855,word: approach
word_tfidf__approaches,-0.02062465788610332,word: approaches
word_tfidf__approaching,-0.06859945917209354,word: approaching
word_tfidf__appropriate,-0.05934555831745487,word: appropriate
word_tfidf__approval,-0.07910328339866887,word: approval
word_tfidf__april,0.19763165934688204,word: april
word_tfidf__apron,0.1603080268524939,word: apron
word_tfidf__apt,0.05516084996909322,word: apt
word_tfidf__arab,-0.06100418877177733,word: arab
word_tfidf__arabic,0.062351474209166854,word: arabic
word_tfidf__aramis,-0.11770141347084521,word: aramis
word_tfidf__arc,-0.030451288490853233,word: arc
word_tfidf__arcade,0.0303245876454762,word: arcade
word_tfidf__arch,-0.053327610878434475,word: arch
word_tfidf__arches,0.021253710620469934,word: arches
word_tfidf__archie,0.05734868041222592,word: archie
word_tfidf__archway,-0.09170144125297344,word: archway
word_tfidf__arcs,0.09424627880365721,word: arcs
word_tfidf__arctic,-0.022729937875634904,word: arctic
word_tfidf__area,-0.10760606554047486,word: area
word_tfidf__area day,-0.1281808360336225,word: area day
word_tfidf__area night,-0.029400979481188024,word: area night
word_tfidf__areas,0.0424499087070387,word: areas
word_tfidf__aren,-0.11771991851967906,word: aren
word_tfidf__aren going,-0.06919646870775015,word: aren going
word_tfidf__arena,0.12448444394279969,word: arena
word_tfidf__ares,-0.08276194146944908,word: ares
word_tfidf__argo,-0.03075087085171416,word: argo
word_tfidf__argue,-0.012285995506602327,word: argue
word_tfidf__arguing,0.04231871481903509,word: arguing
word_tfidf__argument,0.06338937414118014,word: argument
word_tfidf__argyle,0.12545667656699358,word: argyle
word_tfidf__ariel,0.0981291816084718,word: ariel
word_tfidf__arizona,-0.1350833320995181,word: arizona
word_tfidf__arlington,-0.07439286272562227,word: arlington
word_tfidf__arm arm,-0.07668073033667164,word: arm arm
word_tfidf__armand,0.052195671979688676,word: armand
word_tfidf__armchair,0.04732932430006118,word: armchair
word_tfidf__armed,0.10051979664812383,word: armed
word_tfidf__armor,0.07157021375341303,word: armor
word_tfidf__armored,0.028392764699666177,word: armored
word_tfidf__armory,0.07147437142580373,word: armory
word_tfidf__arms legs,-0.057903844387189415,word: arms legs
word_tfidf__armstrong,-0.018175977287094407,word: armstrong
word_tfidf__army,0.08526027818889101,word: army
word_tfidf__arnie,0.09532665620715208,word: arnie
word_tfidf__arnold,-0.1247376715569429,word: arnold
word_tfidf__arrange,0.09939442653250519,word: arrange
word_tfidf__arranged,0.051646783309417424,word: arranged
word_tfidf__arrangement,0.1037981638888181,word: arrangement
word_tfidf__arrangements,-0.0029614843615463787,word: arrangements
word_tfidf__array,0.12368528554091808,word: array
word_tfidf__arrest,-0.0031645466743163895,word: arrest
word_tfidf__arrested,-0.015269909511230825,word: arrested
word_tfidf__arrival,0.10392250697379256,word: arrival
word_tfidf__arrive,0.04374877014995604,word: arrive
word_tfidf__arrived,0.057803824867825114,word: arrived
word_tfidf__arrives,0.05378366925226474,word: arrives
word_tfidf__arriving,0.0459970061475749,word: arriving
word_tfidf__arrogant,-0.02377608868950243,word: arrogant
word_tfidf__arrow,0.16284767288264923,word: arrow
word_tfidf__arrows,0.16180222555367688,word: arrows
word_tfidf__art,-0.10115116184849895,word: art
word_tfidf__artagnan,-0.1293250827838038,word: artagnan
word_tfidf__arthur,-0.1403421795465497,word: arthur
word_tfidf__arthur cont,-0.08733681814534504,word: arthur cont
word_tfidf__article,-0.1400427044808461,word: article
word_tfidf__articles,-0.027881471485433303,word: articles
word_tfidf__artie,-0.12881189880658667,word: artie
word_tfidf__artificial,0.011868875110131169,word: artificial
word_tfidf__artillery,0.024213351915734524,word: artillery
word_tfidf__artist,-0.10664028161178045,word: artist
word_tfidf__arts,-0.033854748108649926,word: arts
word_tfidf__ash,0.07422384259072483,word: ash
word_tfidf__ashamed,0.005596265629362238,word: ashamed
word_tfidf__ashe,0.042092015846117256,word: ashe
word_tfidf__ashen,0.011909372862764004,word: ashen
word_tfidf__asher,-0.05180930687099558,word: asher
word_tfidf__ashes,0.03845277258937504,word: ashes
word_tfidf__ashley,-0.05347220190165263,word: ashley
word_tfidf__ashtray,-0.08841787068107047,word: ashtray
word_tfidf__asian,-0.13861950059401007,word: asian
word_tfidf__aside,-0.0924065075319164,word: aside
word_tfidf__ask question,0.05771322867824682,word: ask question
word_tfidf__ask questions,0.02546090290866598,word: ask questions
word_tfidf__asked,0.004261577404481693,word: asked
word_tfidf__askin,0.07543580305120917,word: askin
word_tfidf__asking,-0.02773245878405772,word: asking
word_tfidf__asks,0.18092035361497116,word: asks
word_tfidf__asleep,0.1274907345220099,word: asleep
word_tfidf__asleep bed,-0.004970955135694582,word: asleep bed
word_tfidf__asphalt,-0.13268589742483006,word: asphalt
word_tfidf__ass,-0.17514116787147205,word: ass
word_tfidf__assassin,0.034164319730575446,word: assassin
word_tfidf__assault,-0.061104218543773,word: assault
word_tfidf__assembled,0.06331422644787417,word: assembled
word_tfidf__assembly,-0.12239277758729922,word: assembly
word_tfidf__asses,0.02975517523074393,word: asses
word_tfidf__asshole,-0.13972106140118978,word: asshole
word_tfidf__assholes,-0.013227803158636382,word: assholes
word_tfidf__assigned,0.06799317289008779,word: assigned
word_tfidf__assignment,0.040633137172578215,word: assignment
word_tfidf__assist,0.07181086714836396,word: assist
word_tfidf__assistance,0.08251150746429638,word: assistance
word_tfidf__assistant,-0.007586887451602252,word: assistant
word_tfidf__assistants,0.060675461190462666,word: assistants
word_tfidf__associate,-0.007563687219070462,word: associate
word_tfidf__association,-0.062109456719685895,word: association
word_tfidf__assortment,-0.030847705975892065,word: assortment
word_tfidf__assume,-0.012149861733060907,word: assume
word_tfidf__assumed,0.019297172778954264,word: assumed
word_tfidf__assumes,-0.045796149665097256,word: assumes
word_tfidf__assuming,-0.052230156366220325,word: assuming
word_tfidf__assure,0.028555150571908966,word: assure
word_tfidf__astonished,0.20905143820263247,word: astonished
word_tfidf__astonishment,-0.0681186811181515,word: astonishment
word_tfidf__astrid,0.18084587903516738,word: astrid
word_tfidf__astronauts,0.04108386192568346,word: astronauts
word_tfidf__ate,0.07733917236164564,word: ate
word_tfidf__athletic,-0.011834410988120094,word: athletic
word_tfidf__athos,-0.1166217626788477,word: athos
word_tfidf__atlanta,-0.03310885485695375,word: atlanta
word_tfidf__atlantic,-0.06655783333220158,word: atlantic
word_tfidf__atmosphere,0.1434352184105428,word: atmosphere
word_tfidf__atop,-0.018927162189235763,word: atop
word_tfidf__atrium,-0.020296253994409,word: atrium
word_tfidf__attached,0.029553538534974926,word: attached
word_tfidf__attaches,-0.027330932679563675,word: attaches
word_tfidf__attack,-0.06595291272122061,word: attack
word_tfidf__attacked,0.002710944123150151,word: attacked
word_tfidf__attacker,-0.026396157195126765,word: attacker
word_tfidf__attacking,-0.06137386288713786,word: attacking
word_tfidf__attacks,0.02886716834271758,word: attacks
word_tfidf__attempt,0.09402789058140627,word: attempt
word_tfidf__attempting,0.055002951323601355,word: attempting
word_tfidf__attempts,0.02442629049680394,word: attempts
word_tfidf__attend,0.08148928736957278,word: attend
word_tfidf__attendant,0.22053155983022074,word: attendant
word_tfidf__attendants,0.08446896267171511,word: attendants
word_tfidf__atthe,0.08559134649771577,word: atthe
word_tfidf__attic,0.08109538739958674,word: attic
word_tfidf__attitude,0.04714512418422802,word: attitude
word_tfidf__attorney,0.02763601431114645,word: attorney
word_tfidf__attracted,-0.09709545360091304,word: attracted
word_tfidf__attractive,-0.10906656161480485,word: attractive
word_tfidf__au,-0.08996293780646689,word: au
word_tfidf__auction,-0.012084068013942252,word: auction
word_tfidf__audible,-0.10070520010498323,word: audible
word_tfidf__audience,0.05902417750372875,word: audience
word_tfidf__audio,0.07647676184078982,word: audio
word_tfidf__auditorium,0.062278611319442546,word: auditorium
word_tfidf__audrey,-0.10595564138274138,word: audrey
word_tfidf__august,0.06003655169734378,word: august
word_tfidf__augustus,0.034164758704761315,word: augustus
word_tfidf__aunt,0.3199677924666786,word: aunt
word_tfidf__aura,-0.05116408035084627,word: aura
word_tfidf__austen,-0.07031435669299299,word: austen
word_tfidf__author,-0.014781445971173634,word: author
word_tfidf__authorities,-0.02525346669366053,word: authorities
word_tfidf__authority,0.08851459205545295,word: authority
word_tfidf__auto,-0.012847818478042203,word: auto
word_tfidf__autograph,0.0034332907463105675,word: autograph
word_tfidf__automatic,0.017119176048686135,word: automatic
word_tfidf__automatically,0.08128591088689871,word: automatically
word_tfidf__automobile,-0.031287947218266686,word: automobile
word_tfidf__autopsy,-0.10085174426153745,word: autopsy
word_tfidf__autumn,-0.059534031115458526,word: autumn
word_tfidf__ava,0.04928367014315142,word: ava
word_tfidf__available,0.1514745655975325,word: available
word_tfidf__ave,0.006298663808278795,word: ave
word_tfidf__avenue,0.002954189534659955,word: avenue
word_tfidf__average,-0.056599360795802474,word: average
word_tfidf__avoid,-0.027821007578426028,word: avoid
word_tfidf__avoiding,-0.020238053642660812,word: avoiding
word_tfidf__avoids,0.005429157980402694,word: avoids
word_tfidf__aw,-0.11097829846788002,word: aw
word_tfidf__awaiting,-0.06253298267067474,word: awaiting
word_tfidf__awaits,0.004845854276477293,word: awaits
word_tfidf__awake,0.1095385298320673,word: awake
word_tfidf__awakens,0.10533944701694394,word: awakens
word_tfidf__award,0.08162492983921767,word: award
word_tfidf__aware,0.2121091101713164,word: aware
word_tfidf__away camera,0.031083558784300195,word: away camera
word_tfidf__away cut,0.04605630163207659,word: away cut
word_tfidf__away don,0.0025179630485229546,word: away don
word_tfidf__away door,-0.04494298974571183,word: away door
word_tfidf__away ext,0.0027356186241354907,word: away ext
word_tfidf__away int,-0.13305353497442474,word: away int
word_tfidf__away just,-0.051149846531684647,word: away just
word_tfidf__away leaving,-0.12270612234775796,word: away leaving
word_tfidf__away like,-0.008764645584416973,word: away like
word_tfidf__away looks,-0.013524023793771022,word: away looks
word_tfidf__away turns,0.057985217540795234,word: away turns
word_tfidf__away window,-0.024505283457968378,word: away window
word_tfidf__awe,-0.05710914913603627,word: awe
word_tfidf__awed,-0.023984113857949768,word: awed
word_tfidf__awesome,-0.1332139949335635,word: awesome
word_tfidf__awful,-0.11038877532703813,word: awful
word_tfidf__awfully,0.027230002712182105,word: awfully
word_tfidf__awhile,-0.004206111099598981,word: awhile
word_tfidf__awkward,0.08414063016172198,word: awkward
word_tfidf__awkward silence,0.08648674586562215,word: awkward silence
word_tfidf__awkwardly,0.015683527019080743,word: awkwardly
